match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version,tournament
3788768,2021-06-21,19:00:00.000,0,2,available,available,2026-05-10T12:59:26.302088,2026-05-10T12:59:44.531151,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,1835,Finland,male,B,77,Finland,782,Belgium,male,B,22,Belgium,10,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,186.0,Felix Brych,85.0,Germany,Markku Kanerva,Roberto Martínez Montoliú,3622,Markku Kanerva,,1964-05-24,77,Finland,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1.1.0,2,2,Euro 2020
3788767,2021-06-21,16:00:00.000,0,1,available,available,2026-05-09T08:48:17.234551,2026-05-09T08:50:05.935133,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,911,Ukraine,male,C,238,Ukraine,915,Austria,male,C,15,Austria,10,Group Stage,4365,Arena Naţională,187,Romania,581.0,Cüneyt Çakιr,233.0,Turkey,Andrii Shevchenko,Franco Foda,2303,Andrii Shevchenko,,1976-09-29,238,Ukraine,4061,Franco Foda,,1966-04-23,85,Germany,1.1.0,2,2,Euro 2020
3788753,2021-06-16,13:00:00.000,0,1,available,available,2026-05-10T12:58:22.121096,2026-05-10T13:00:25.564993,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,1835,Finland,male,B,77,Finland,796,Russia,male,B,188,Russia,10,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,293.0,Danny Desmond Makkelie,160.0,Netherlands,Markku Kanerva,Stanislav Cherchesov,3622,Markku Kanerva,,1964-05-24,77,Finland,365,Stanislav Cherchesov,,1963-09-02,188,Russia,1.1.0,2,2,Euro 2020
3788759,2021-06-18,21:00:00.000,0,0,available,available,2021-07-14T12:59:48.602,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,Group D,68,England,942,Scotland,male,Group D,201,Scotland,10,Group Stage,4666,Wembley Stadium,68,England,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,Gareth Southgate,Steve Clarke,277,Gareth Southgate,,1970-09-03,68,England,510,Steve Clarke,,1963-08-29,201,Scotland,1.1.0,2,2,Euro 2020
3788757,2021-06-17,18:00:00.000,1,2,available,available,2021-07-24T16:17:22.251,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,776,Denmark,male,Group B,61,Denmark,782,Belgium,male,Group B,22,Belgium,10,Group Stage,495,Parken,61,Denmark,287.0,Björn Kuipers,160.0,Netherlands,Kasper Hjulmand,Roberto Martínez Montoliú,255,Kasper Hjulmand,,1972-04-09,61,Denmark,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1.1.0,2,2,Euro 2020
3788745,2021-06-13,15:00:00.000,1,0,available,available,2021-07-19T16:25:28.955,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,Group D,68,England,785,Croatia,male,Group D,56,Croatia,10,Group Stage,4666,Wembley Stadium,68,England,269.0,Daniele Orsato,112.0,Italy,Gareth Southgate,Zlatko Dalić,277,Gareth Southgate,,1970-09-03,68,England,307,Zlatko Dalić,,1966-10-26,56,Croatia,1.1.0,2,2,Euro 2020
3795221,2021-07-07,21:00:00.000,2,1,available,available,2021-07-09T12:38:23.437,2022-08-04T12:00,6,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,,68,England,776,Denmark,male,,61,Denmark,15,Semi-finals,4666,Wembley Stadium,68,England,293.0,Danny Desmond Makkelie,160.0,Netherlands,Gareth Southgate,Kasper Hjulmand,277,Gareth Southgate,,1970-09-03,68,England,255,Kasper Hjulmand,,1972-04-09,61,Denmark,1.1.0,2,2,Euro 2020
3788746,2021-06-13,21:00:00.000,3,2,available,available,2022-12-01T16:09:42.196374,2023-04-27T22:35:45.501625,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,941,Netherlands,male,C,160,Netherlands,911,Ukraine,male,C,238,Ukraine,10,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,186.0,Felix Brych,85.0,Germany,Frank de Boer,Andrii Shevchenko,686,Frank de Boer,,1970-05-15,160,Netherlands,2303,Andrii Shevchenko,,1976-09-29,238,Ukraine,1.1.0,2,2,Euro 2020
3794691,2021-06-28,19:00:00.000,3,3,available,available,2026-05-06T23:26:10.938916,2026-05-06T23:28:45.301080,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,771,France,male,,78,France,773,Switzerland,male,,221,Switzerland,33,Round of 16,4365,Arena Naţională,187,Romania,1121.0,Fernando Andrés Rapallini,11.0,Argentina,Didier Deschamps,Vladimir Petković,545,Didier Deschamps,,1968-10-15,78,France,492,Vladimir Petković,,1963-08-15,28,Bosnia and Herzegovina,1.1.0,2,2,Euro 2020
3788756,2021-06-17,21:00:00.000,2,0,available,available,2022-12-01T16:15:51.809902,2023-04-27T22:31:05.600098,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,941,Netherlands,male,C,160,Netherlands,915,Austria,male,C,15,Austria,10,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,2691.0,Orel Grinfeeld,111.0,Israel,Frank de Boer,Franco Foda,686,Frank de Boer,,1970-05-15,160,Netherlands,4061,Franco Foda,,1966-04-23,85,Germany,1.1.0,2,2,Euro 2020
3788749,2021-06-14,16:00:00.000,1,2,available,available,2026-05-09T08:41:53.470682,2026-05-09T08:43:48.996096,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,789,Poland,male,E,182,Poland,908,Slovakia,male,E,207,Slovakia,10,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,448.0,Ovidiu Alin Hațegan,187.0,Romania,Paulo Manuel Carvalho de Sousa,Štefan Tarkovič,1798,Paulo Manuel Carvalho de Sousa,Paulo Sousa,1970-08-30,183,Portugal,5363,Štefan Tarkovič,,1973-02-18,207,Slovakia,1.1.0,2,2,Euro 2020
3788750,2021-06-14,21:00:00.000,0,0,available,available,2022-12-01T16:10:41.361390,2023-04-27T22:34:30.589309,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,772,Spain,male,E,214,Spain,790,Sweden,male,E,220,Sweden,10,Group Stage,117374,Estadio de La Cartuja,214,Spain,943.0,Slavko Vinčić,208.0,Slovenia,Luis Enrique Martínez García,Jan Olof Andersson,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,549,Jan Olof Andersson,,1962-09-29,220,Sweden,1.1.0,2,2,Euro 2020
3788748,2021-06-14,15:00:00.000,0,2,available,available,2021-08-08T19:08:28.233,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,942,Scotland,male,Group D,201,Scotland,912,Czech Republic,male,Group D,60,Czech Republic,10,Group Stage,52986,Hampden Park,201,Scotland,225.0,Daniel Siebert,85.0,Germany,Steve Clarke,Jaroslav Šilhavý,510,Steve Clarke,,1963-08-29,201,Scotland,183,Jaroslav Šilhavý,,1961-11-03,60,Czech Republic,1.1.0,2,2,Euro 2020
3788751,2021-06-15,21:00:00.000,1,0,available,available,2021-08-27T17:33:01.458,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,771,France,male,Group F,78,France,770,Germany,male,Group F,85,Germany,10,Group Stage,4867,Allianz Arena,85,Germany,2728.0,Carlos del Cerro Grande,214.0,Spain,Didier Deschamps,Joachim Löw,545,Didier Deschamps,,1968-10-15,78,France,602,Joachim Löw,,1960-02-03,85,Germany,1.1.0,2,2,Euro 2020
3788752,2021-06-15,18:00:00.000,0,3,available,available,2022-12-01T16:12:48.022633,2023-04-27T22:33:56.517253,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,916,Hungary,male,F,103,Hungary,780,Portugal,male,F,183,Portugal,10,Group Stage,116551,Puskás Aréna,103,Hungary,581.0,Cüneyt Çakιr,233.0,Turkey,Marco Rossi,Fernando Manuel Fernandes da Costa Santos,3616,Marco Rossi,,1964-09-09,112,Italy,607,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183,Portugal,1.1.0,2,2,Euro 2020
3788742,2021-06-12,18:00:00.000,0,1,available,available,2021-06-14T12:52:32.995,2022-08-04T12:00,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,776,Denmark,male,Group B,61,Denmark,1835,Finland,male,Group B,77,Finland,10,Group Stage,495,Parken,61,Denmark,8.0,Anthony Taylor,68.0,England,Kasper Hjulmand,Markku Kanerva,255,Kasper Hjulmand,,1972-04-09,61,Denmark,3622,Markku Kanerva,,1964-05-24,77,Finland,1.1.0,2,2,Euro 2020
3788775,2021-06-23,18:00:00.000,0,5,available,available,2023-02-24T21:26:47.128979,2023-04-27T22:18:06.481826,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,908,Slovakia,male,E,207,Slovakia,772,Spain,male,E,214,Spain,10,Group Stage,117374,Estadio de La Cartuja,214,Spain,287.0,Björn Kuipers,160.0,Netherlands,Štefan Tarkovič,Luis Enrique Martínez García,5363,Štefan Tarkovič,,1973-02-18,207,Slovakia,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,1.1.0,2,2,Euro 2020
3788776,2021-06-23,16:00:00.000,3,2,available,available,2026-05-09T08:39:23.325587,2026-05-09T08:41:10.353409,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,790,Sweden,male,E,220,Sweden,789,Poland,male,E,182,Poland,10,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,1.0,Michael Oliver,68.0,England,Jan Olof Andersson,Paulo Manuel Carvalho de Sousa,549,Jan Olof Andersson,,1962-09-29,220,Sweden,1798,Paulo Manuel Carvalho de Sousa,Paulo Sousa,1970-08-30,183,Portugal,1.1.0,2,2,Euro 2020
3788743,2021-06-12,19:00:00.000,3,0,available,available,2026-05-10T12:57:10.491341,2026-05-10T12:57:51.516855,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,782,Belgium,male,B,22,Belgium,796,Russia,male,B,188,Russia,10,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,Roberto Martínez Montoliú,Stanislav Cherchesov,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,365,Stanislav Cherchesov,,1963-09-02,188,Russia,1.1.0,2,2,Euro 2020
3788744,2021-06-12,13:00:00.000,1,1,available,available,2026-05-09T08:39:44.250015,2026-05-09T08:42:08.909917,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,907,Wales,male,A,249,Wales,773,Switzerland,male,A,221,Switzerland,10,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,76.0,Clément Turpin,78.0,France,Robert Page,Vladimir Petković,1000471,Robert Page,,1974-09-03,249,Wales,492,Vladimir Petković,,1963-08-15,28,Bosnia and Herzegovina,1.1.0,2,2,Euro 2020
3930166,2024-06-18,19:00:00.000,2,1,available,available,2026-05-01T19:52:36.631184,2026-05-01T19:56:35.877702,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,780,Portugal,male,,183,Portugal,912,Czech Republic,male,,60,Czech Republic,10,Group Stage,376,Red Bull Arena,85,Germany,261.0,Marco Guida,112.0,Italy,Roberto Martínez Montoliú,Ivan Hašek,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1000468,Ivan Hašek,,1963-09-06,60,Czech Republic,1.1.0,2,2,Euro 2024 (Held-out Test)
3930159,2024-06-15,13:00:00.000,1,3,available,available,2026-05-01T19:45:59.392947,2026-05-01T19:50:52.970161,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,916,Hungary,male,,103,Hungary,773,Switzerland,male,,221,Switzerland,10,Group Stage,363,RheinEnergieStadion,85,Germany,943.0,Slavko Vinčić,208.0,Slovenia,Marco Rossi,Murat Yakin,3616,Marco Rossi,,1964-09-09,112,Italy,2832,Murat Yakin,,1974-09-15,221,Switzerland,1.1.0,2,2,Euro 2024 (Held-out Test)
3930163,2024-06-16,19:00:00.000,0,1,available,available,2026-05-01T19:48:19.783129,2026-05-01T19:49:47.226912,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,786,Serbia,male,,203,Serbia,768,England,male,,68,England,10,Group Stage,370,VELTINS-Arena,85,Germany,269.0,Daniele Orsato,112.0,Italy,Dragan Stojković,Gareth Southgate,5908,Dragan Stojković,,1965-03-03,203,Serbia,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2024 (Held-out Test)
3930181,2024-06-25,19:00:00.000,0,0,available,available,2026-05-01T19:48:27.887397,2026-05-01T19:50:03.279607,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,768,England,male,,68,England,944,Slovenia,male,,208,Slovenia,10,Group Stage,363,RheinEnergieStadion,85,Germany,76.0,Clément Turpin,78.0,France,Gareth Southgate,Matjaž Kek,277,Gareth Southgate,,1970-09-03,68,England,1733,Matjaž Kek,,1961-09-09,208,Slovenia,1.1.0,2,2,Euro 2024 (Held-out Test)
3930178,2024-06-24,19:00:00.000,1,1,available,available,2026-05-01T19:45:23.956799,2026-05-01T19:46:35.413328,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,785,Croatia,male,,56,Croatia,914,Italy,male,,112,Italy,10,Group Stage,376,Red Bull Arena,85,Germany,293.0,Danny Desmond Makkelie,160.0,Netherlands,Zlatko Dalić,Luciano Spalletti,307,Zlatko Dalić,,1966-10-26,56,Croatia,399,Luciano Spalletti,,1959-03-07,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930160,2024-06-15,16:00:00.000,3,0,available,available,2026-05-01T19:45:01.052020,2026-05-01T19:46:14.941863,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,772,Spain,male,,214,Spain,785,Croatia,male,,56,Croatia,10,Group Stage,367,Olympiastadion Berlin,85,Germany,1.0,Michael Oliver,68.0,England,Luis de la Fuente Castillo,Zlatko Dalić,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,307,Zlatko Dalić,,1966-10-26,56,Croatia,1.1.0,2,2,Euro 2024 (Held-out Test)
3930170,2024-06-20,13:00:00.000,1,1,available,available,2026-05-01T19:50:11.398180,2026-05-01T19:56:14.983173,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,944,Slovenia,male,,208,Slovenia,786,Serbia,male,,203,Serbia,10,Group Stage,4867,Allianz Arena,85,Germany,1011397.0,István Kovács,187.0,Romania,Matjaž Kek,Dragan Stojković,1733,Matjaž Kek,,1961-09-09,208,Slovenia,5908,Dragan Stojković,,1965-03-03,203,Serbia,1.1.0,2,2,Euro 2024 (Held-out Test)
3938643,2024-06-25,16:00:00.000,1,1,available,available,2026-05-01T09:32:36.453598,2026-05-01T09:37:02.207863,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,771,France,male,,78,France,789,Poland,male,,182,Poland,10,Group Stage,373,Signal-Iduna-Park,85,Germany,261.0,Marco Guida,112.0,Italy,Didier Deschamps,Michał Probierz,545,Didier Deschamps,,1968-10-15,78,France,363,Michał Probierz,,1972-09-24,182,Poland,1.1.0,2,2,Euro 2024 (Held-out Test)
3938641,2024-06-21,16:00:00.000,1,3,available,available,2026-05-01T09:29:24.560133,2026-05-01T09:30:43.170204,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,789,Poland,male,,182,Poland,915,Austria,male,,15,Austria,10,Group Stage,367,Olympiastadion Berlin,85,Germany,845.0,Halil Umut Meler,233.0,Turkey,Michał Probierz,Ralf Rangnick,363,Michał Probierz,,1972-09-24,182,Poland,380,Ralf Rangnick,,1958-06-29,85,Germany,1.1.0,2,2,Euro 2024 (Held-out Test)
3938642,2024-06-22,13:00:00.000,1,1,available,available,2026-05-01T09:31:28.135473,2026-05-01T09:32:48.737879,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,2138,Georgia,male,,84,Georgia,912,Czech Republic,male,,60,Czech Republic,10,Group Stage,379,Volksparkstadion,85,Germany,225.0,Daniel Siebert,85.0,Germany,Willy Sagnol,Ivan Hašek,752,Willy Sagnol,,1977-03-18,78,France,1000468,Ivan Hašek,,1963-09-06,60,Czech Republic,1.1.0,2,2,Euro 2024 (Held-out Test)
3938639,2024-06-18,16:00:00.000,3,1,available,available,2026-05-01T09:28:22.819373,2026-05-01T09:31:07.904688,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,909,Turkey,male,,233,Turkey,2138,Georgia,male,,84,Georgia,10,Group Stage,373,Signal-Iduna-Park,85,Germany,1094.0,Facundo Tello Figueroa,11.0,Argentina,Vincenzo Montella,Willy Sagnol,232,Vincenzo Montella,,1974-06-18,112,Italy,752,Willy Sagnol,,1977-03-18,78,France,1.1.0,2,2,Euro 2024 (Held-out Test)
3938638,2024-06-17,13:00:00.000,3,0,available,available,2026-05-01T09:27:13.675842,2026-05-01T09:28:09.895197,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,905,Romania,male,,187,Romania,911,Ukraine,male,,238,Ukraine,10,Group Stage,4867,Allianz Arena,85,Germany,1062.0,Glenn Nyberg,220.0,Sweden,Edward Iordănescu,Sergiy Rebrov,6237,Edward Iordănescu,,1978-06-16,187,Romania,2672,Sergiy Rebrov,,1974-06-03,238,Ukraine,1.1.0,2,2,Euro 2024 (Held-out Test)
3938640,2024-06-21,13:00:00.000,1,2,available,available,2026-05-01T09:30:25.947399,2026-05-01T09:33:19.373847,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,908,Slovakia,male,,207,Slovakia,911,Ukraine,male,,238,Ukraine,10,Group Stage,4866,Merkur Spiel-Arena,85,Germany,1.0,Michael Oliver,68.0,England,Francesco Calzona,Sergiy Rebrov,1002171,Francesco Calzona,,1968-10-24,112,Italy,2672,Sergiy Rebrov,,1974-06-03,238,Ukraine,1.1.0,2,2,Euro 2024 (Held-out Test)
3938637,2024-06-16,13:00:00.000,1,2,available,available,2026-05-01T09:26:08.384231,2026-05-01T09:28:38.742295,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,789,Poland,male,,182,Poland,941,Netherlands,male,,160,Netherlands,10,Group Stage,379,Volksparkstadion,85,Germany,2445.0,Artur Manuel Ribeiro Soares Dias,183.0,Portugal,Michał Probierz,Ronald Koeman,363,Michał Probierz,,1972-09-24,182,Poland,676,Ronald Koeman,,1963-03-21,160,Netherlands,1.1.0,2,2,Euro 2024 (Held-out Test)
3938644,2024-06-26,19:00:00.000,2,0,available,available,2026-05-01T09:33:42.825432,2026-05-01T09:35:37.929565,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,2138,Georgia,male,,84,Georgia,780,Portugal,male,,183,Portugal,10,Group Stage,370,VELTINS-Arena,85,Germany,116.0,Sandro Schärer,221.0,Switzerland,Willy Sagnol,Roberto Martínez Montoliú,752,Willy Sagnol,,1977-03-18,78,France,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1.1.0,2,2,Euro 2024 (Held-out Test)
3941019,2024-07-01,16:00:00.000,1,0,available,available,2026-04-28T18:43:38.448635,2026-04-28T18:46:34.258160,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,771,France,male,,78,France,782,Belgium,male,,22,Belgium,33,Round of 16,4866,Merkur Spiel-Arena,85,Germany,1062.0,Glenn Nyberg,220.0,Sweden,Didier Deschamps,Domenico Tedesco,545,Didier Deschamps,,1968-10-15,78,France,48,Domenico Tedesco,,1985-09-12,85,Germany,1.1.0,2,2,Euro 2024 (Held-out Test)
3942227,2024-07-06,16:00:00.000,1,1,available,available,2026-04-28T18:36:59.072443,2026-04-28T18:37:57.405782,5,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,768,England,male,,68,England,773,Switzerland,male,,221,Switzerland,11,Quarter-finals,4866,Merkur Spiel-Arena,85,Germany,269.0,Daniele Orsato,112.0,Italy,Gareth Southgate,Murat Yakin,277,Gareth Southgate,,1970-09-03,68,England,2832,Murat Yakin,,1974-09-15,221,Switzerland,1.1.0,2,2,Euro 2024 (Held-out Test)
3930174,2024-06-22,16:00:00.000,0,3,available,available,2026-05-01T19:53:20.935581,2026-05-01T19:55:23.536920,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,909,Turkey,male,,233,Turkey,780,Portugal,male,,183,Portugal,10,Group Stage,373,Signal-Iduna-Park,85,Germany,241.0,Felix Zwayer,85.0,Germany,Vincenzo Montella,Roberto Martínez Montoliú,232,Vincenzo Montella,,1974-06-18,112,Italy,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1.1.0,2,2,Euro 2024 (Held-out Test)
3930162,2024-06-16,16:00:00.000,1,1,available,available,2026-05-01T19:49:21.493258,2026-05-01T19:50:25.968394,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,944,Slovenia,male,,208,Slovenia,776,Denmark,male,,61,Denmark,10,Group Stage,369,MHPArena,85,Germany,116.0,Sandro Schärer,221.0,Switzerland,Matjaž Kek,Kasper Hjulmand,1733,Matjaž Kek,,1961-09-09,208,Slovenia,255,Kasper Hjulmand,,1972-04-09,61,Denmark,1.1.0,2,2,Euro 2024 (Held-out Test)
3930176,2024-06-23,19:00:00.000,1,1,available,available,2026-05-01T19:54:25.846072,2026-05-01T19:58:06.077979,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,773,Switzerland,male,,221,Switzerland,770,Germany,male,,85,Germany,10,Group Stage,116458,Deutsche Bank Park,85,Germany,269.0,Daniele Orsato,112.0,Italy,Murat Yakin,Julian Nagelsmann,2832,Murat Yakin,,1974-09-15,221,Switzerland,445,Julian Nagelsmann,,1987-07-23,85,Germany,1.1.0,2,2,Euro 2024 (Held-out Test)
3930169,2024-06-19,19:00:00.000,1,1,available,available,2026-05-01T19:45:31.930120,2026-05-01T19:47:44.634200,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,942,Scotland,male,,201,Scotland,773,Switzerland,male,,221,Switzerland,10,Group Stage,363,RheinEnergieStadion,85,Germany,941.0,Ivan Kružliak,207.0,Slovakia,Steve Clarke,Murat Yakin,510,Steve Clarke,,1963-08-29,201,Scotland,2832,Murat Yakin,,1974-09-15,221,Switzerland,1.1.0,2,2,Euro 2024 (Held-out Test)
3942819,2024-07-10,19:00:00.000,1,2,available,available,2026-04-29T01:44:42.908892,2026-04-29T01:45:55.922658,6,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,941,Netherlands,male,,160,Netherlands,768,England,male,,68,England,15,Semi-finals,373,Signal-Iduna-Park,85,Germany,241.0,Felix Zwayer,85.0,Germany,Ronald Koeman,Gareth Southgate,676,Ronald Koeman,,1963-03-21,160,Netherlands,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2024 (Held-out Test)
3943043,2024-07-14,19:00:00.000,2,1,available,available,2026-04-29T01:45:39.959110,2026-04-29T01:48:42.195978,7,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,772,Spain,male,,214,Spain,768,England,male,,68,England,26,Final,367,Olympiastadion Berlin,85,Germany,79.0,François Letexier,78.0,France,Luis de la Fuente Castillo,Gareth Southgate,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2024 (Held-out Test)
3942752,2024-07-09,19:00:00.000,2,1,available,available,2026-04-29T01:43:46.587696,2026-04-29T01:46:24.320801,6,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,772,Spain,male,,214,Spain,771,France,male,,78,France,15,Semi-finals,4867,Allianz Arena,85,Germany,943.0,Slavko Vinčić,208.0,Slovenia,Luis de la Fuente Castillo,Didier Deschamps,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,545,Didier Deschamps,,1968-10-15,78,France,1.1.0,2,2,Euro 2024 (Held-out Test)
3942382,2024-07-06,19:00:00.000,2,1,available,available,2026-04-29T01:42:47.615163,2026-04-29T01:43:21.624446,5,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,941,Netherlands,male,,160,Netherlands,909,Turkey,male,,233,Turkey,11,Quarter-finals,367,Olympiastadion Berlin,85,Germany,76.0,Clément Turpin,78.0,France,Ronald Koeman,Vincenzo Montella,676,Ronald Koeman,,1963-03-21,160,Netherlands,232,Vincenzo Montella,,1974-06-18,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3942349,2024-07-05,19:00:00.000,0,0,available,available,2026-04-29T01:41:50.982383,2026-04-29T01:43:49.615367,5,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,780,Portugal,male,,183,Portugal,771,France,male,,78,France,11,Quarter-finals,379,Volksparkstadion,85,Germany,1.0,Michael Oliver,68.0,England,Roberto Martínez Montoliú,Didier Deschamps,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,545,Didier Deschamps,,1968-10-15,78,France,1.1.0,2,2,Euro 2024 (Held-out Test)
3930180,2024-06-25,16:00:00.000,2,3,available,available,2026-05-01T19:49:21.034035,2026-05-01T19:51:01.462993,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,941,Netherlands,male,,160,Netherlands,915,Austria,male,,15,Austria,10,Group Stage,367,Olympiastadion Berlin,85,Germany,941.0,Ivan Kružliak,207.0,Slovakia,Ronald Koeman,Ralf Rangnick,676,Ronald Koeman,,1963-03-21,160,Netherlands,380,Ralf Rangnick,,1958-06-29,85,Germany,1.1.0,2,2,Euro 2024 (Held-out Test)
3930171,2024-06-20,16:00:00.000,1,1,available,available,2026-05-01T19:47:51.892574,2026-05-01T19:52:26.864280,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,776,Denmark,male,,61,Denmark,768,England,male,,68,England,10,Group Stage,116458,Deutsche Bank Park,85,Germany,2445.0,Artur Manuel Ribeiro Soares Dias,183.0,Portugal,Kasper Hjulmand,Gareth Southgate,255,Kasper Hjulmand,,1972-04-09,61,Denmark,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2024 (Held-out Test)
3942226,2024-07-05,16:00:00.000,2,1,available,available,2026-04-28T18:47:02.268381,2026-04-28T18:48:13.592837,5,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,772,Spain,male,,214,Spain,770,Germany,male,,85,Germany,11,Quarter-finals,369,MHPArena,85,Germany,8.0,Anthony Taylor,68.0,England,Luis de la Fuente Castillo,Julian Nagelsmann,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,445,Julian Nagelsmann,,1987-07-23,85,Germany,1.1.0,2,2,Euro 2024 (Held-out Test)
